#
#  aracyc 22.6 Genes link table generated on Tue Nov 27, 2018
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
AT1G13100	Q9SAE4	AT1G13100.1	
GQT-4467		AT3G01980.3	
GQT-3882		AT5G17500.1	
GQT-487	Q94BU1	AT1G71810.1	
AT1G01800	Q94K30	AT1G01800.1	
AT4G29610	Q9SU86	AT4G29610.1	
AT5G03910	Q9LZB8	AT5G03910.1	
GQT-4279		AT5G19290.1	
AT5G67310	Q8GZ20	AT5G67310.1	
GQT-170		AT3G30200.1	
AT4G34131		UGT73B3	
AT5G59580		UGT76E1	
AT1G55290	Q9C899	AT1G55290.1	
AT1G54130	Q9SYH1	AT1G54130.1	
GQT-262	Q9SFE3	AT1G21920.1	
GQT-5489		AT5G19690.1	
AT1G06120	Q9FPD5	AT1G06120.1	
GQT-4820		AT1G56550.1	
AT4G24670		TAR2	
AT4G17190	Q43315	FPS2	
AT1G65970	Q9SRZ4	AT1G65970.1	
GQT-5226		AT3G42153.1	
GQT-4485		AT5G47970.1	
AT2G22830		SQE2	
GQT-4681		AT3G05320.1	
GQT-1722	Q9SV68	AT4G13010.1	
AT3G04530	Q93VK0	AT3G04530.1	
AT2G20900	Q9C5E5	AT2G20900.1	
AT1G56630	Q9FXB4	AT1G56630.1	
AT2G18140	Q9SI17	AT2G18140.1	
AT5G38040	Q9LS16	AT5G38040.1	
GQT-4770		AT2G37820.1	
GQT-3303		AT2G27600.1	
AT4G37640	O81108	AT4G37640.1	
GQT-4576		AT3G24870.1	
GQT-4173		AT5G50420.1	
AT2G34850	O64749	AT2G34850.1	
AT2G22950	O64806	AT2G22950.1	
AT1G06000		UGT89C1	
GQT-5582		AT5G39960.1	
GQT-4756		AT2G47340.1	
GQT-4454		AT5G59770.1	
GQT-5567		AT1G10490.1	
AT5G20400	Q84K82	AT5G20400.1	
GQT-5416	P56759	ATCG00130	
AT1G60890	Q8RY89	AT1G60890.2	
AT5G51030	Q9FI45	AT5G51030.1	
AT1G51490	Q9C8K1	AT1G51490.1	
AT5G62530	Q8VZC3	AT5G62530.1	
AT3G25570	Q9LSU6	AT3G25570.1	
AT5G51690		ACS12	
AT5G50600	Q9LUF1	AT5G50600.1	
GQT-5507		AT5G51740.2	
AT4G29620	O65571	AT4G29620.1	
AT3G55030		pgps2	
AT3G01850	Q94K13	AT3G01850.1	
AT3G28490	Q84W84	AT3G28490.1	
GQT-5341		AT4G30210.3	
AT1G02460	Q9FWX5	AT1G02460.1	
GQT-4246		AT5G24240.1	
AT1G07440	Q9ASX2	AT1G07440.1	
AT1G04920		SPSB	
AT3G61040	Q9LEX2	AT3G61040.1	
AT1G60690	O22707	AT1G60690.1	
AT1G73290	Q9CAU2	AT1G73290.1	
AT4G23990	Q0WVN5	AT4G23990.1	
AT4G02770		PsaD-1	
AT3G58180	Q94JW0	AT3G58180.1	
AT1G22170	Q9LM13	AT1G22170.1	
GQT-580	Q3E6S9	AT5G26600.1	
AT2G37130	Q42580	AT2G37130.1	
AT2G45290	F4IW47	AT2G45290.1	
GQT-3980		AT2G47050.1	
AT1G06290	Q9LLH9	AT1G06290.1	
AT4G08160	Q8GYW5	AT4G08160.1	
AT5G48950	Q9FI76	DHNAT2	
AT3G02570	Q9M884	AT3G02570.1	
AT5G23250	Q8LAD2	AT5G23250.1	
AT1G78490	Q8VZC2	AT1G78490.1	
AT1G70410	Q94CE4	AT1G70410.2	
AT1G03990	Q9ZWB9	AT1G03990.1	
GQT-4068		AT3G09580.1	
GQT-1740	Q84K35	AT1G50510.1	
AT3G54660		GR2	
GQT-4111		AT5G58250.1	
GQT-5443		AT1G60230.1	
GQT-3122		AT1G04600.1	
GQT-5155		AT1G16540.3	
GQT-4586		AT5G58170.1	
AT4G00490		BAM2	
GQT-4392		AT1G51650.1	
AT1G49710	Q9FX97	AT1G49710.1	
AT1G33540	Q9C7Z9	AT1G33540.1	
AT3G28380	Q9LSJ6	AT3G28380.1	
GQT-4569		AT1G52680.1	
AT4G34650	O23118	SQS2	
AT4G09900	Q940H7	AT4G09900.1	
AT2G26250	Q570B4	AT2G26250.1	
AT1G24470	Q9FYL6	AT1G24470.1	
G-10790	Q9C9P4	KASII	
AT4G18240		SSIV	
AT2G34590	O64688	AT2G34590.1	
AT3G27820	Q9LK94	AT3G27820.1	
AT1G21540	Q9LPK6	AT1G21540.1	
GQT-3941		AT4G26965.1	
GQT-969	Q9C737	AT1G48690.1	
AT5G49810	Q9LTB2	AT5G49810.1	
AT3G05120	Q9MAA7	AT3G05120.1	
AT5G17540	Q9LF70	AT5G17540.1	
GQT-5195		AT2G41880.5	
GQT-5097		AT5G35930.4	
GQT-4906		AT3G13030.1	
AT1G28640	P0C8Z7	AT1G28640.1	
AT3G03910	Q9S7A0	AT3G03910.1	
GQT-2381		AT4G23895.3	
AT5G23050	Q84P18	AT5G23050.1	
AT1G55180		PLD epsilon	
AT3G47950	Q9SU58	AT3G47950.1	
GQT-4437		AT1G74280.1	
AT4G11840	Q9T052	AT4G11840.1	
AT3G28860	Q9LJX0	AT3G28860.1	
AT1G66920	Q9C621	AT1G66920.2	
AT4G25420	Q39110	GA20ox1	
AT3G27950	Q9LII9	AT3G27950.1	
GQT-4295		AT2G35610.1	
AT5G26667	O04905	AT5G26667.1	
AT3G04290	Q9M8Y5	AT3G04290.1	
AT1G76550	Q9C9K3	AT1G76550.1	
AT2G38230	O80448	AT2G38230.1	
AT4G37390	Q9SZT9	AT4G37390.1	
AT1G72680	Q9CAI3	AT1G72680.1	
GQT-5067		AT3G46940.2	
AT3G50790	Q9SVL9	AT3G50790.1	
GQT-296	Q9ZV29	AT2G28850.1	
GQT-4837		AT5G41250.1	
GQT-4706		AT3G53080.1	
AT3G44860	Q9FYC4	AT3G44860.1	
GQT-4895		AT1G69580.2	
AT1G76030	P11574	AT1G76030.1	
AT1G62800	P46646	AT1G62800.2	
AT1G10680	Q9SGY1	AT1G10680.1	
AT5G64570	Q9FLG1	AT5G64570.1	
AT3G57140	Q9M1I6	AT3G57140.1	
AT4G13210	Q9SVQ6	AT4G13210.2	
GQT-4585		AT1G33800.1	
GQT-4992		AT4G17150.1	
AT4G29890	Q9SZR0	AT4G29890.1	
AT4G34030	Q9LDD8	AT4G34030.1	
AT3G52200	Q0WQF7	AT3G52200.2	
AT4G16710	O23514	AT4G16710.1	
GQT-5086		AT4G20230.2	
GQT-5027		AT3G20960.2	
GQT-5559		AT3G55400.1	
AT4G13430	Q94AR8	AT4G13430.1	
AT1G23360	Q3ED65	AT1G23360.1	
GQT-4857		AT4G33360.1	
AT5G38100	Q9LS10	AT5G38100.1	
GQT-5374		AT1G02360.3	
AT3G16910	Q8VZF1	AT3G16910.1	
AT5G14060	O23653	AT5G14060.1	
AT5G65720		NFS1	
GQT-4649		AT5G62630.1	
GQT-4875		AT1G04420.1	
GQT-5395		AT1G15540.3	
GQT-145	Q6AWU6	AT2G43940.1	
AT2G15090	Q4V3C9	AT2G15090.1	
GQT-4859		AT1G14730.1	
AT5G08100	P50287	AT5G08100.1	
GQT-4056		AT5G02970.1	
GQT-5075		AT5G41130.3	
AT4G25650	Q8W496	AT4G25650.2	
AT5G58240	Q84WL2	AT5G58240.1	
AT1G14540	Q9LE15	AT1G14540.1	
AT2G29290	Q9ZW13	AT2G29290.2	
AT1G65670	Q1PFG4	AT1G65670.1	
AT2G23560	O80472	AT2G23560.1	
AT3G61580	Q9ZRP7	AT3G61580.1	
AT5G17050	Q9LFJ8	UGT78D2	
AT1G20020	Q8W493	AT1G20020.1	
AT2G44540	O64889	AT2G44540.1	
AT1G26810	Q8L7F9	AT1G26810.1	
GQT-3949		AT1G33430.2	
AT4G35460	Q39243	NTRB	
AT1G16570	B3H5N4	AT1G16570.2	
AT5G18220	Q9FK49	AT5G18220.1	
GQT-2155	P52577	AT1G75280.1	
AT5G43330		c-NAD-MDH2	
GQT-5406		AT1G03400.2	
AT3G18030		AtCoaC	
GQT-4013		AT2G40070.1	
AT5G24950		CYP71A15	
GQT-4209		AT1G06750.2	
GQT-5049		AT4G02120.2	
AT2G45570	O64637	AT2G45570.1	
GQT-5178		AT1G36623.1	
AT1G74320	Q8L518	AT1G74320.1	
AT2G47040	Q5MFV8	AT2G47040.1	
AT3G55780	Q9M046	AT3G55780.1	
AT1G29660	Q9C7N5	AT1G29660.1	
GQT-4284		AT5G42890.1	
AT5G58270	Q9LVM1	AT5G58270.1	
AT1G65860		GS-OX1	
AT2G44470	Q8GXT2	AT2G44470.3	
AT3G51160	P93031	AT3G51160.1	
AT1G01050		PPa1	
GQT-4097		AT1G20010.1	
GQT-5466		AT2G30110.1	
AT3G03640	O82772	AT3G03640.1	
GQT-5145		AT4G15270.3	
GQT-4792		AT1G78690.1	
AT3G56310	Q8VXZ7	AT3G56310.1	
AT1G06650	Q8H1S4	AT1G06650.2	
AT1G78900	O23654	AT1G78900.1	
GQT-4054		AT1G69523.1	
AT1G66720	Q9C9M4	AT1G66720.1	
G-666		PsaL	
AT4G10490	Q9ZSA7	AT4G10490.1	
GQT-4256		AT2G45750.1	
AT1G69830	Q94A41	AT1G69830.1	
AT3G55830	Q9LY62	AT3G55830.1	
AT1G72040	Q501D4	AT1G72040.1	
AT5G20340	O49353	AT5G20340.1	
GQT-5345		AT1G53970.1	
GQT-4402		AT2G41040.1	
G-671		psaA	
AT2G27730	Q9ZUX4	AT2G27730.1	
AT1G20120	Q8LD23	AT1G20120.1	
AT4G34900	Q6R2R5	AT4G34900.1	
AT1G08980	Q9FR37	AT1G08980.1	
ATMG01360	P60620	COX1	
GQT-5364		AT1G11580.2	
GQT-1436	Q8L638	AT5G02410.1	
AT1G04180		YUC9	
GQT-5124		AT3G60450.2	
AT1G06690	Q94A68	AT1G06690.1	
GQT-4584		AT2G26550.1	
GQT-5129		AT2G32750.2	
AT5G57220	Q9LVD6	AT5G57220.1	
AT2G33160	O49319	AT2G33160.1	
AT3G53305	Q3EAK5	AT3G53305.1	
AT3G61810	Q9M357	AT3G61810.1	
GQT-5295		AT3G07160.2	
GQT-5363		AT5G53370.2	
AT4G15300	O23384	AT4G15300.1	
AT1G68040	Q9C9W8	AT1G68040.1	
AT2G15390	Q9SJP2	AT2G15390.2	
AT5G25120	P58049	AT5G25120.1	
GQT-5176		AT3G06060.2	
AT5G14780	Q9S7E4	FDH1	
AT1G05650	Q9SYK6	AT1G05650.1	
AT3G03480	Q9SRQ2	AT3G03480.1	
GQT-512	Q84W22	AT5G24970.2	
AT5G14760	Q94AY1	AT5G14760.1	
AT3G19000	Q9LJ66	AT3G19000.1	
GQT-358	Q8S904	AT4G21090.1	
AT5G14740		CA2	
ATCG01050	P26288	ATCG01050.1	
AT5G54060	Q9LVW3	AT5G54060.1	
GQT-5375		AT4G13280.2	
AT2G26540	O48721	AT2G26540.1	
AT3G60140	Q9M1C9	AT3G60140.1	
AT1G06350	Q9LMI4	AT1G06350.1	
AT3G46940	Q9STG6	DUT	
GQT-3883		AT5G17520.1	
GQT-5257		AT2G37280.3	
AT3G52160	Q9SUY9	AT3G52160.1	
AT3G47050	Q9SD68	AT3G47050.1	
AT5G54160		OMT1	
AT3G47540	Q9SN84	AT3G47540.2	
AT3G14050	Q9LVJ3	AT3G14050.1	
GQT-4001		AT4G29070.1	
GQT-4107		AT1G30560.1	
AT1G22880	Q2V4L8	AT1G22880.1	
AT1G02390	Q9FZ22	AT1G02390.1	
AT1G54340	Q9SLK0	AT1G54340.1	
AT5G10870	Q9S7H4	AT5G10870.1	
GQT-727	Q9M325	AT3G54020.1	
GQT-3379		AT1G65950.1	
GQT-5249		AT3G07130.2	
AT3G55700	Q9M052	AT3G55700.1	
AT4G33670	O81884	AT4G33670.1	
AT3G50400	Q9M2R9	AT3G50400.1	
GQT-5063		AT3G14640.2	
AT2G18950		HPT1	
AT5G37940	Q9FKD2	AT5G37940.1	
AT4G22720	O49653	AT4G22720.1	
AT4G27070	P25269	AT4G27070.1	
AT3G14790	Q9LH76	AT3G14790.1	
AT2G30920		COQ3	
AT1G78990	O64549	AT1G78990.1	
GQT-5594		AT5G48020.1	
GQT-5377		AT5G22940.2	
GQT-5297		AT5G16120.4	
GQT-5280		AT5G45300.3	
GQT-5208		AT1G33590.2	
AT1G17180	Q9SHH7	AT1G17180.1	
AT5G15770		GNA1	
AT5G61320	Q9FLK1	AT5G61320.1	
AT5G01600	Q39101	AT5G01600.1	
AT2G38050	Q38944	DET2	
GQT-241	Q9ASX5	AT5G05200.1	
GQT-4444		AT3G42050.1	
AT1G27140	Q9FUT1	AT1G27140.1	
GQT-4264		AT5G04060.1	
AT4G02260	Q0WUY0	AT4G02260.1	
GQT-4690		AT5G02790.1	
AT3G53620		PPa4	
GQT-4333		AT2G22620.1	
GQT-4396		AT5G14100.1	
AT5G58660	Q9LUZ1	AT5G58660.1	
AT1G44318	Q94LA4	AT1G44318.1	
AT1G23210	O49296	AT1G23210.1	
AT5G24550	Q9FLU8	AT5G24550.1	
GQT-5090		AT1G01580.2	
GQT-5430		AT2G21470.2	
GQT-1140	Q9LZI6	AT3G62790.1	
AT1G48820	Q9C749	AT1G48820.1	
GQT-5456		AT3G43840.1	
AT5G22740	Q9FNI7	AT5G22740.1	
AT4G25100		FSD1	
AT2G23600	O80476	AT2G23600.1	
AT3G48170	Q9STS1	ALDH10A9	
AT4G35630	Q96255	AT4G35630.1	
AT2G29630		ThiC	
AT1G32440		PKp3	
AT4G29120	Q9SZE1	AT4G29120.1	
AT5G60600	Q8GZR7	GcpE	
AT4G27760	Q9FQM0	AT4G27760.1	
AT1G27980	Q9C509	AT1G27980.1	
AT1G17260	Q43128	AT1G17260.1	
GQT-4800		AT1G34270.1	
AT3G44870	Q9FYC3	AT3G44870.1	
AT2G22250	Q9SIE1	AT2G22250.2	
AT5G50210	Q9FGS4	AT5G50210.1	
AT3G23580	P50651	AT3G23580.1	
AT4G16450	Q84W12	AT4G16450.1	
AT3G46700	Q494Q1	AT3G46700.1	
AT5G01210	Q9LFB5	AT5G01210.1	
AT4G19170	O49675	AT4G19170.1	
AT1G69190	Q1ENB6	HPPK/DHPS2	
AT4G34050	O49499	AT4G34050.1	
AT4G11730	Q9T0E0	AT4G11730.1	
AT2G26480	O48715	AT2G26480.1	
AT3G27060	Q9LSD0	AT3G27060.1	
AT4G03280	Q9ZR03	AT4G03280.1	
GQT-5156		AT1G61850.2	
GQT-5419		AT3G47060.1	
AT3G48540	Q1PEH3	AT3G48540.1	
AT1G33320	Q9C876	AT1G33320.1	
AT1G44970	Q96512	AT1G44970.1	
AT3G24360	Q9LK08	AT3G24360.1	
AT1G33720	Q9LQ25	AT1G33720.1	
AT3G02875		ilr1	
AT1G21120	Q9LPU7	AT1G21120.1	
AT1G67980	Q9C9W3	AT1G67980.1	
AT4G16566	Q8L9E2	AT4G16566.1	
GQT-4592		AT4G18030.1	
AT1G23740	Q9ZUC1	AOR	
AT1G65060	Q9S777	4CL3	
GQT-3951		AT2G42930.1	
GQT-4507		AT1G68080.1	
AT1G15710	Q9LMR3	AT1G15710.1	
GQT-2300	Q9FHN6	AT5G51480.1	
GQT-5011		AT2G30630.2	
GQT-4971		AT1G48140.1	
AT2G07785	Q3EC42	AT2G07785.1	
GQT-5204		AT3G48410.2	
AT4G37370	Q9SZT7	AT4G37370.1	
AT5G55500	Q9LDH0	XylT	
AT2G27570	Q8RUC1	AT2G27570.1	
AT1G47290	Q9FX01	AT3BETAHSD/D1	
AT1G62620	Q9SXD5	AT1G62620.1	
AT4G15870	O23651	AT4G15870.1	
GQT-5572		AT3G19740.1	
AT5G54690		GAUT12	
AT5G08415	Q8LSZ8	AT5G08415.1	
GQT-5247		AT1G20620.6	
AT2G41480	O80822	AT2G41480.1	
AT3G02780	Q42553	IPP2	
AT4G13280	Q9T0J9	AT4G13280.1	
AT4G13180	Q9SVQ9	AT4G13180.1	
GQT-5004		AT3G05510.1	
GQT-4360		AT2G32740.1	
AT1G60140		TPS10	
G-667		PsaN	
AT1G77520	Q9CAQ4	AT1G77520.1	
AT1G48030	Q9M5K3	AT1G48030.1	
GQT-5467		AT5G66680.1	
GQT-4527		AT5G05540.1	
AT1G75790	Q1PFD0	AT1G75790.1	
ATMG01120	P92558	NAD1a	
AT5G07440	Q38946	AT5G07440.1	
AT4G30110	Q9SZW4	AT4G30110.1	
AT1G24430	Q9FYM0	AT1G24430.1	
AT3G62710	Q9LZJ4	AT3G62710.1	
AT3G47790	Q8LPK0	AT3G47790.1	
AT1G02520	Q9FWX7	AT1G02520.1	
AT5G10560	Q9LXA8	AT5G10560.1	
AT5G24090	P19172	AT5G24090.1	
AT3G47350	Q9STY8	AT3G47350.2	
GQT-4978		AT5G47380.1	
AT1G04610		YUC3	
AT5G66005	Q6ID68	AT5G66005.3	
AT1G02930	P42760	AT1G02930.1	
GQT-4581		AT1G75780.1	
GQT-4518		AT2G22890.1	
AT5G07130	Q9LYQ2	AT5G07130.1	
AT5G55050	Q9FIA1	AT5G55050.1	
AT2G18800	Q9ZV40	AT2G18800.1	
GQT-2476	Q9ZSB8	AT4G10620.1	
GQT-3887		AT1G17270.1	
AT2G03550	Q9ZQ91	AT2G03550.1	
GQT-3950		AT4G33040.1	
GQT-4826		AT1G71880.1	
AT4G34250	Q9SYZ0	AT4G34250.1	
AT2G39640	O48812	AT2G39640.1	
AT3G07630	Q9SSE7	AT3G07630.1	
AT1G23500	Q9ZUE4	AT1G23500.1	
AT4G21220	O49563	AT4G21220.1	
AT5G37830	Q9FIZ7	AT5G37830.1	
AT5G24400	Q84WW2	AT5G24400.1	
AT3G29090	Q9LVQ0	AT3G29090.1	
AT5G20870	Q3E988	AT5G20870.1	
AT5G28510	Q9LKR7	AT5G28510.1	
AT3G15800	Q9LVZ9	AT3G15800.1	
AT3G01120	P55217	AT3G01120.1	
AT3G57270	Q9M2M0	AT3G57270.1	
AT3G07330	Q9SRT3	AT3G07330.1	
GQT-4781		AT5G63030.1	
AT2G39800	P54887	P5CS1	
AT4G36470	O23234	AT4G36470.1	
AT3G59050	Q9LYT1	PAO3	
AT1G73270	Q9CAU0	AT1G73270.1	
AT2G30140		UGT87A2	
GQT-3614		AT3G09840.1	
AT1G31910	Q9C6T1	AT1G31910.1	
AT1G79460	Q9SAK2	KS1	
G-668		psaE2	
GQT-5173		AT1G58525.1	
AT1G50480	Q9SPK5	AT1G50480.1	
GQT-5174		AT3G03250.2	
GQT-4342		AT2G33270.1	
AT3G14890	Q84JE8	AT3G14890.1	
ATCG00690		PsbTc	
AT2G22980	Q8H780	AT2G22980.4	
AT1G17060	Q9SHG5	AT1G17060.1	
AT5G24910	Q93Z79	AT5G24910.1	
AT1G17990	Q9C5W1	AT1G17990.1	
AT2G47030	O80722	AT2G47030.1	
AT5G64380	Q9FMF1	AT5G64380.1	
AT3G21770	Q9LSY7	AT3G21770.1	
GQT-3896		AT3G51450.1	
ATCG00680		PsbB	
AT5G03290		IDH-V	
AT3G03330	Q8L7U0	AT3G03330.1	
AT5G39090	Q9FID1	AT5G39090.1	
GQT-5448		AT1G54440.2	
GQT-5116		AT1G31095.1	
AT1G48860	Q9FVP6	AT1G48860.1	
AT5G56660		ill2	
GQT-5161		AT1G70720.2	
AT2G19500	Q9FUJ3	CKX2	
AT2G07695	Q27GM0	AT2G07695.1	
GQT-4098		AT5G02270.2	
AT1G15950		CCR1	
AT4G15260	Q8GYB0	AT4G15260.1	
AT1G79440	Q9SAK4	AT1G79440.1	
AT3G20160	Q9LJY2	AT3G20160.1	
AT1G73250	O49213	GER1	
GQT-1803	Q9LX13	AT5G10160.1	
AT2G21730	Q9SJ25	AT2G21730.1	
AT3G24670	Q9LJ42	AT3G24670.1	
GQT-1611	Q9FLD7	AT5G39990.1	
AT5G27870	Q3E8Z8	AT5G27870.1	
GQT-5093		AT5G17820.2	
AT3G13790	Q43866	AT3G13790.1	
AT5G23010		MAM1	
AT4G31990		ASP5	
AT1G20630		CAT1	
GQT-1214	O82174	AT2G35170.1	
AT4G12440	Q9SU38	AT4G12440.2	
AT1G56345	Q7XA65	AT1G56345.1	
GQT-5417	P56760	ATCG00140	
AT4G01130	Q9M153	AT4G01130.1	
AT2G29330	Q9ZW16	AT2G29330.1	
AT4G13700	Q6TPH1	AT4G13700.1	
AT4G28720		YUC8	
AT3G10720	Q94CB1	AT3G10720.2	
GQT-4415		AT2G42670.2	
AT5G53970	Q9FN30	AT5G53970.1	
AT4G31910	Q9SZ58	AT4G31910.1	
GQT-5593		AT5G22800.2	
AT1G59960	Q9SXC0	AT1G59960.1	
AT4G30340	B0KYU1	AT4G30340.1	
AT1G26380	Q9FZC4	AT1G26380.1	
GQT-5450		AT3G11180.2	
AT5G57850	Q8L493	ADCL	
GQT-4369		AT5G06690.2	
AT5G11110		SPSA2	
AT5G52840	Q9FLX7	AT5G52840.1	
GQT-5423		AT3G48830.1	
